source_file,domain,email_user,status,message,raw_response
accounts_104.csv,viup.my.id,jajangpranata.872,FAILED,The account jajangpranata.872@viup.my.id already exists!,"{""metadata"":{},""status"":0,""messages"":null,""warnings"":null,""data"":null,""errors"":[""The account jajangpranata.872@viup.my.id already exists!""]}"
accounts_104.csv,viup.my.id,jajangsubagyo.340,FAILED,The account jajangsubagyo.340@viup.my.id already exists!,"{""metadata"":{},""messages"":null,""status"":0,""warnings"":null,""errors"":[""The account jajangsubagyo.340@viup.my.id already exists!""],""data"":null}"
accounts_104.csv,viup.my.id,jajangsusanto.834,SUCCESS,Email created successfully,"{""status"":1,""messages"":[""""],""metadata"":{},""data"":""jajangsusanto.834+viup.my.id"",""errors"":null,""warnings"":null}"
accounts_104.csv,viup.my.id,jajangwibowo.401,SUCCESS,Email created successfully,"{""data"":""jajangwibowo.401+viup.my.id"",""errors"":null,""warnings"":null,""status"":1,""messages"":[""""],""metadata"":{}}"
accounts_104.csv,viup.my.id,jajangwicaksono.585,SUCCESS,Email created successfully,"{""status"":1,""messages"":[""""],""metadata"":{},""data"":""jajangwicaksono.585+viup.my.id"",""errors"":null,""warnings"":null}"
accounts_104.csv,viup.my.id,jojonginting.176,SUCCESS,Email created successfully,"{""errors"":null,""data"":""jojonginting.176+viup.my.id"",""warnings"":null,""messages"":[""""],""status"":1,""metadata"":{}}"
accounts_104.csv,viup.my.id,jojonhakim.687,SUCCESS,Email created successfully,"{""metadata"":{},""messages"":[""""],""status"":1,""warnings"":null,""errors"":null,""data"":""jojonhakim.687+viup.my.id""}"
accounts_104.csv,viup.my.id,jojonkurniawan.530,SUCCESS,Email created successfully,"{""metadata"":{},""messages"":[""""],""status"":1,""warnings"":null,""errors"":null,""data"":""jojonkurniawan.530+viup.my.id""}"
accounts_104.csv,viup.my.id,jojonpermana.820,SUCCESS,Email created successfully,"{""metadata"":{},""messages"":[""""],""status"":1,""warnings"":null,""errors"":null,""data"":""jojonpermana.820+viup.my.id""}"
accounts_104.csv,viup.my.id,jojonpurnomo.868,SUCCESS,Email created successfully,"{""data"":""jojonpurnomo.868+viup.my.id"",""errors"":null,""warnings"":null,""status"":1,""messages"":[""""],""metadata"":{}}"
accounts_104.csv,viup.my.id,jojonramadhan.887,SUCCESS,Email created successfully,"{""data"":""jojonramadhan.887+viup.my.id"",""errors"":null,""warnings"":null,""status"":1,""messages"":[""""],""metadata"":{}}"
accounts_104.csv,viup.my.id,jojonsalim.542,SUCCESS,Email created successfully,"{""metadata"":{},""status"":1,""messages"":[""""],""warnings"":null,""data"":""jojonsalim.542+viup.my.id"",""errors"":null}"
accounts_104.csv,viup.my.id,jojonsalim.978,SUCCESS,Email created successfully,"{""data"":""jojonsalim.978+viup.my.id"",""errors"":null,""warnings"":null,""status"":1,""messages"":[""""],""metadata"":{}}"
accounts_104.csv,viup.my.id,jojonsaputra.438,SUCCESS,Email created successfully,"{""status"":1,""messages"":[""""],""metadata"":{},""data"":""jojonsaputra.438+viup.my.id"",""errors"":null,""warnings"":null}"
accounts_104.csv,viup.my.id,jojonwicaksono.541,SUCCESS,Email created successfully,"{""data"":""jojonwicaksono.541+viup.my.id"",""errors"":null,""warnings"":null,""status"":1,""messages"":[""""],""metadata"":{}}"
accounts_104.csv,viup.my.id,kartikahandayani.725,SUCCESS,Email created successfully,"{""data"":""kartikahandayani.725+viup.my.id"",""errors"":null,""warnings"":null,""status"":1,""messages"":[""""],""metadata"":{}}"
accounts_104.csv,viup.my.id,kartikahidayat.331,SUCCESS,Email created successfully,"{""errors"":null,""data"":""kartikahidayat.331+viup.my.id"",""warnings"":null,""messages"":[""""],""status"":1,""metadata"":{}}"
accounts_104.csv,viup.my.id,kartikalubis.639,SUCCESS,Email created successfully,"{""status"":1,""messages"":[""""],""metadata"":{},""data"":""kartikalubis.639+viup.my.id"",""errors"":null,""warnings"":null}"
accounts_104.csv,viup.my.id,kartikanugroho.359,SUCCESS,Email created successfully,"{""messages"":[""""],""status"":1,""metadata"":{},""errors"":null,""data"":""kartikanugroho.359+viup.my.id"",""warnings"":null}"
accounts_104.csv,viup.my.id,kartikapanjaitan.978,SUCCESS,Email created successfully,"{""data"":""kartikapanjaitan.978+viup.my.id"",""errors"":null,""warnings"":null,""status"":1,""messages"":[""""],""metadata"":{}}"
accounts_104.csv,viup.my.id,kartikasafitri.200,SUCCESS,Email created successfully,"{""warnings"":null,""data"":""kartikasafitri.200+viup.my.id"",""errors"":null,""metadata"":{},""status"":1,""messages"":[""""]}"
accounts_104.csv,viup.my.id,kartikasalim.303,SUCCESS,Email created successfully,"{""metadata"":{},""status"":1,""messages"":[""""],""warnings"":null,""data"":""kartikasalim.303+viup.my.id"",""errors"":null}"
accounts_104.csv,viup.my.id,kartikasiahaan.840,ERROR,"fetch failed: 80DD05FB01000000:error:0A00010B:SSL routines:tls_validate_record_header:wrong version number:ssl/record/methods/tlsany_meth.c:78:
 (ERR_SSL_WRONG_VERSION_NUMBER)",
accounts_104.csv,viup.my.id,kartikasubagyo.286,SUCCESS,Email created successfully,"{""warnings"":null,""data"":""kartikasubagyo.286+viup.my.id"",""errors"":null,""metadata"":{},""status"":1,""messages"":[""""]}"
accounts_104.csv,viup.my.id,kartikasusanto.316,SUCCESS,Email created successfully,"{""warnings"":null,""errors"":null,""data"":""kartikasusanto.316+viup.my.id"",""metadata"":{},""messages"":[""""],""status"":1}"
accounts_104.csv,viup.my.id,kartikawijaya.196,SUCCESS,Email created successfully,"{""metadata"":{},""messages"":[""""],""status"":1,""warnings"":null,""errors"":null,""data"":""kartikawijaya.196+viup.my.id""}"
accounts_104.csv,viup.my.id,lailahidayat.797,SUCCESS,Email created successfully,"{""errors"":null,""data"":""lailahidayat.797+viup.my.id"",""warnings"":null,""messages"":[""""],""status"":1,""metadata"":{}}"
accounts_104.csv,viup.my.id,lailaiskandar.175,SUCCESS,Email created successfully,"{""metadata"":{},""status"":1,""messages"":[""""],""warnings"":null,""data"":""lailaiskandar.175+viup.my.id"",""errors"":null}"
accounts_104.csv,viup.my.id,lailakurniawan.430,SUCCESS,Email created successfully,"{""data"":""lailakurniawan.430+viup.my.id"",""errors"":null,""warnings"":null,""status"":1,""messages"":[""""],""metadata"":{}}"
accounts_104.csv,viup.my.id,lailamahendra.446,SUCCESS,Email created successfully,"{""metadata"":{},""messages"":[""""],""status"":1,""warnings"":null,""errors"":null,""data"":""lailamahendra.446+viup.my.id""}"
